id,project_is_approved
p223497,0.89172643
p003482,0.34477997
p164526,0.8397575
p184241,0.9491044
p221289,0.86793894
p034282,0.9223866
p091135,0.8691118
p216620,0.9678227
p212765,0.959755
p203545,0.96409965
p022839,0.78288436
p025700,0.95404035
p114332,0.80788976
p035028,0.9557761
p236298,0.9024051
p007475,0.69339967
p224882,0.78755057
p132660,0.94414294
p075006,0.8642113
p088673,0.7503011
p160144,0.9663811
p083114,0.7991323
p211758,0.828455
p228447,0.40475926
p180155,0.5829531
p157482,0.9652466
p157720,0.7871665
p039792,0.92956024
p154482,0.9082868
p202707,0.9374796
p004913,0.69881505
p147478,0.97969383
p042640,0.93210393
p223119,0.9509167
p172058,0.8819092
p156578,0.66011894
p219310,0.6937104
p075898,0.97117347
p054339,0.863182
p237149,0.86759263
p068047,0.9385999
p082312,0.8612662
p182631,0.28650314
p240476,0.80301034
p183227,0.9386372
p131517,0.9375731
p043456,0.8676273
p023179,0.88298506
p244149,0.8886978
p201320,0.9477621
p222203,0.83639544
p226481,0.9568992
p240531,0.59756374
p257097,0.866569
p084027,0.46240038
p136430,0.95957935
p122073,0.88091314
p200445,0.8350434
p159851,0.8146767
p118994,0.9780759
p013873,0.4792559
p236469,0.9032728
p110107,0.3778284
p207140,0.8314025
p190392,0.9315396
p060847,0.94087785
p224574,0.9586537
p244936,0.91401374
p167617,0.8942401
p157807,0.59166336
p224176,0.9739153
p118565,0.598827
p153935,0.8524459
p048842,0.9213915
p116374,0.82072324
p017989,0.9314558
p102983,0.78305525
p215821,0.9834727
p235056,0.6205631
p106256,0.9227884
p097497,0.76374114
p186456,0.98586684
p019724,0.9657012
p188426,0.9291573
p235448,0.61874944
p212125,0.9407817
p244694,0.96041054
p042462,0.94259083
p050387,0.94894767
p091426,0.8514122
p205606,0.96493995
p161060,0.8823896
p010928,0.8160927
p089380,0.8874052
p241388,0.9429543
p119041,0.88050723
p026468,0.89135087
p134318,0.68624675
p074126,0.9414364
p087382,0.874225
p188772,0.82109374
p110818,0.9475835
p256997,0.76404023
p110289,0.9152581
p048502,0.8901373
p063722,0.84236777
p188568,0.8493471
p195184,0.987832
p246752,0.952408
p139672,0.69476914
p152965,0.9835032
p133619,0.81323856
p180724,0.9644814
p209832,0.9714395
p037405,0.90732205
p001807,0.8061457
p185057,0.95450914
p130776,0.9597408
p004795,0.93101346
p213074,0.60009205
p022554,0.90279436
p243710,0.8973859
p042611,0.8789359
p182725,0.7667093
p210279,0.92146385
p155290,0.9412937
p180564,0.9885875
p065236,0.9810043
p037447,0.9754866
p046012,0.5034166
p077638,0.8397157
p048036,0.942216
p008683,0.9366952
p035254,0.90191406
p073172,0.61479616
p254575,0.80300653
p232351,0.62758714
p118026,0.92937785
p032471,0.95725715
p088260,0.7222813
p009868,0.7118276
p028350,0.88917506
p067156,0.42991728
p140068,0.8974306
p087517,0.6882438
p216623,0.93222696
p173144,0.708325
p197714,0.66698635
p044524,0.88477737
p180078,0.9313408
p132470,0.9363709
p024479,0.9452061
p044425,0.7622257
p051356,0.87989503
p120956,0.918434
p168377,0.80427414
p112886,0.93294555
p037935,0.54578626
p141065,0.95143074
p156699,0.88571054
p255573,0.92345357
p241403,0.8696439
p258778,0.93556386
p020206,0.92692304
p199777,0.9194089
p160498,0.6780905
p100320,0.97062385
p178470,0.8731559
p116764,0.9064007
p200862,0.97958255
p168415,0.5060544
p011050,0.3421521
p126670,0.8555225
p101510,0.920758
p240149,0.6442809
p042861,0.93145674
p040816,0.7543477
p090728,0.93253726
p054366,0.92984325
p067482,0.81576216
p132755,0.8902292
p227078,0.95427114
p104817,0.8196991
p191241,0.97594357
p099675,0.7178915
p171681,0.923274
p032755,0.9004623
p213598,0.9416818
p234861,0.9335687
p089201,0.9704167
p077057,0.98811185
p216288,0.86394477
p094007,0.9492289
p187544,0.99013025
p169069,0.93687516
p055802,0.9245596
p148055,0.97620845
p047955,0.9190885
p087864,0.8914416
p113917,0.9579211
p046645,0.46377093
p208309,0.9484476
p139369,0.72750217
p156197,0.7234467
p151775,0.62271273
p236031,0.97556657
p186656,0.9551884
p240622,0.89222527
p094939,0.45578122
p081236,0.87236583
p009722,0.92866707
p049111,0.55322164
p162028,0.9528674
p063954,0.62402743
p215133,0.96969485
p180446,0.9482907
p194335,0.8536428
p098414,0.96330476
p084735,0.98836577
p169382,0.9570971
p082433,0.9442749
p094206,0.5591329
p234626,0.80585337
p122314,0.97915626
p182530,0.9018868
p198666,0.95752037
p181107,0.9635097
p188785,0.92436117
p079000,0.97510976
p196510,0.86946565
p253959,0.66845995
p084504,0.9282212
p204333,0.9692162
p014139,0.80133724
p008923,0.91941094
p224503,0.9263538
p004587,0.77512354
p255420,0.73294175
p083330,0.68191797
p251444,0.9405763
p188864,0.9492872
p002114,0.79215
p059551,0.81767184
p182969,0.94610643
p250838,0.6716443
p005870,0.7914196
p255629,0.8158377
p248924,0.7843474
p136201,0.38879976
p107969,0.7424248
p243357,0.77568716
p129231,0.9443586
p144842,0.9537641
p165118,0.9536076
p000451,0.7152441
p203357,0.96693826
p219004,0.90459365
p194378,0.8406744
p188320,0.86239415
p130217,0.93682516
p214903,0.5772537
p168054,0.724209
p032590,0.94204074
p003609,0.9932253
p014006,0.8954462
p210541,0.6234517
p151933,0.832828
p038311,0.9200641
p251227,0.7011403
p162347,0.5251429
p189529,0.89304763
p060275,0.8353933
p105122,0.7918731
p256880,0.70818293
p088049,0.87559533
p101146,0.82895553
p210548,0.9790829
p069969,0.9248076
p230248,0.76664317
p028508,0.88879704
p258934,0.97837526
p040498,0.8372086
p093056,0.8435859
p206630,0.92107713
p002660,0.8742052
p133463,0.80802006
p037899,0.8882318
p213726,0.8842229
p068104,0.68524706
p147990,0.98352146
p200999,0.8570594
p083572,0.5357628
p102623,0.90631074
p190990,0.5256802
p202367,0.86906725
p073343,0.7246842
p239236,0.88131934
p215559,0.945932
p024973,0.89936763
p249281,0.9710958
p171884,0.67415047
p017375,0.81767434
p163647,0.94679546
p234582,0.93057066
p149440,0.8386459
p046473,0.84832764
p177739,0.9699101
p105926,0.8988267
p208971,0.6405565
p256866,0.44266173
p000457,0.90171796
p174641,0.707098
p207682,0.8537584
p135954,0.57972884
p147476,0.90840924
p013342,0.96654767
p187680,0.82772005
p257403,0.96941245
p075133,0.84315217
p210827,0.9421246
p107161,0.8676516
p033176,0.97218937
p045647,0.55790013
p147116,0.63610476
p170015,0.72226834
p070811,0.9886557
p177277,0.7472583
p121036,0.7030264
p011905,0.9179164
p016229,0.9022559
p047815,0.8405042
p119258,0.81660646
p082322,0.97774965
p041629,0.41590443
p183363,0.95620114
p160365,0.9620309
p169476,0.9547177
p078325,0.86058295
p252927,0.97100395
p058174,0.96108603
p004311,0.9153614
p253071,0.2542693
p114554,0.9092494
p067506,0.8382223
p051889,0.92775184
p031167,0.5665611
p156447,0.97015005
p183651,0.8933202
p230421,0.75974023
p129603,0.9639007
p083314,0.75244087
p185563,0.6900071
p005839,0.9064113
p110670,0.8631944
p010041,0.7231144
p084433,0.96928227
p189022,0.89708513
p053758,0.94667536
p185992,0.97547215
p170957,0.98734635
p142360,0.93129337
p078101,0.97046477
p139150,0.9185855
p214169,0.90129125
p173310,0.94563586
p023077,0.90635514
p078640,0.48671755
p176367,0.7412977
p028875,0.7683337
p052443,0.911712
p195373,0.97828865
p020712,0.7288762
p230337,0.9541452
p221065,0.7734142
p133242,0.81961364
p200422,0.97984374
p188580,0.78867275
p028574,0.93381846
p077352,0.9364814
p006489,0.84645647
p056090,0.8409286
p109382,0.8095902
p198251,0.80758226
p023448,0.8939926
p124516,0.91380817
p130956,0.9009816
p117976,0.95204914
p246045,0.9446221
p028729,0.83669704
p131086,0.8548445
p086690,0.7612657
p101784,0.9004619
p050016,0.9210401
p070371,0.8760826
p240535,0.97033006
p056299,0.9771572
p245922,0.88167876
p065571,0.9411241
p099438,0.83899814
p169699,0.8682502
p147868,0.8967721
p149929,0.9417836
p123708,0.9648989
p165805,0.7795717
p019618,0.5455578
p052976,0.9778371
p122558,0.88678306
p001042,0.9444698
p091500,0.7045879
p230204,0.44329432
p089195,0.8538076
p083064,0.8823095
p019583,0.85081667
p049129,0.99147063
p003339,0.84710133
p225914,0.6617393
p003092,0.6290161
p020807,0.9908794
p188624,0.97309655
p057652,0.93511343
p126291,0.5996948
p137719,0.94899315
p157287,0.82945734
p259558,0.9502338
p104148,0.94859195
p181788,0.7304982
p141116,0.89564383
p056486,0.9640692
p136824,0.7744993
p133861,0.9872322
p236741,0.45988008
p139199,0.9610391
p105568,0.95486873
p168862,0.95421326
p107584,0.52212036
p146441,0.85251397
p027451,0.9330479
p180240,0.9818448
p048973,0.91678685
p148290,0.81881154
p100791,0.9234749
p222061,0.9495852
p078587,0.9414921
p173320,0.8097906
p017251,0.49791494
p254344,0.72815216
p005588,0.90340894
p217674,0.9691704
p039629,0.8209532
p067572,0.4977404
p111943,0.6615364
p019679,0.88322306
p092461,0.768126
p212259,0.7541255
p179352,0.9497686
p212580,0.7642131
p204363,0.8898737
p123204,0.8326197
p105447,0.7198753
p109874,0.84958875
p190562,0.92257154
p077842,0.9539426
p159472,0.89108753
p259810,0.7173066
p015988,0.9172031
p257770,0.9793432
p114967,0.9914518
p225136,0.7206773
p006336,0.88764364
p008915,0.9749945
p211642,0.9442441
p253103,0.870352
p030516,0.9738191
p151486,0.9371692
p157971,0.93475884
p232669,0.5319605
p024053,0.9620396
p112623,0.85553753
p098165,0.8128537
p175851,0.9847764
p151699,0.96895254
p174650,0.8760489
p011336,0.97071755
p001036,0.57085097
p081308,0.96825635
p253448,0.857715
p154959,0.7864796
p130444,0.4070384
p253866,0.9658491
p203321,0.8185423
p104151,0.81937397
p142093,0.70358956
p107937,0.84634036
p242577,0.6607387
p241828,0.89199376
p111738,0.88605726
p179255,0.8560177
p189577,0.941506
p096419,0.52699894
p014011,0.9577982
p066602,0.90189856
p253466,0.9332794
p191466,0.9371446
p177898,0.83957577
p090037,0.87105334
p062507,0.9789209
p070767,0.7464259
p075024,0.97184193
p110232,0.7521405
p153976,0.9405293
p033828,0.868385
p138418,0.95290345
p137202,0.8644559
p204633,0.9676783
p202201,0.90491515
p218299,0.96613544
p189665,0.56237656
p215737,0.96299696
p251944,0.95421803
p153234,0.74643606
p167548,0.66677994
p120589,0.72459054
p047529,0.9246645
p220498,0.8594648
p063754,0.95736593
p121793,0.5537596
p207280,0.76190364
p207274,0.91058254
p150092,0.8395642
p021819,0.5125927
p014064,0.8504139
p113285,0.95479256
p050533,0.8340076
p135670,0.94842845
p210775,0.9699379
p119461,0.94055796
p132131,0.9879215
p238587,0.7448978
p029866,0.9414715
p106771,0.8029871
p213928,0.9907466
p105631,0.86704135
p215205,0.8610748
p060689,0.97344637
p136437,0.5931918
p044753,0.92259496
p082256,0.9695043
p091483,0.94737387
p120826,0.89812154
p001458,0.9108952
p257822,0.80558544
p139812,0.99121535
p249719,0.61571044
p179760,0.92332387
p203095,0.75737756
p187543,0.9175086
p225383,0.8162445
p132570,0.9401849
p137997,0.886883
p123751,0.9280667
p231653,0.8552981
p052934,0.8665877
p171416,0.8679283
p005633,0.49872616
p040726,0.57499266
p232367,0.9731346
p106403,0.8501766
p177082,0.64884216
p082831,0.8991865
p135864,0.9126828
p057910,0.6679334
p030548,0.84515536
p155849,0.64861965
p248446,0.75347894
p214681,0.9338619
p165967,0.9752362
p009649,0.8780864
p221653,0.95404625
p143186,0.9053058
p174639,0.92912483
p239072,0.9062504
p157974,0.7649269
p117095,0.8641334
p242377,0.9841962
p203059,0.8944213
p116690,0.6696503
p100219,0.79271895
p044030,0.9467725
p019890,0.9777659
p240107,0.8681482
p119443,0.87462664
p209333,0.9721477
p025900,0.9823344
p186266,0.7654494
p049108,0.88931984
p058429,0.72782713
p147620,0.94332767
p121250,0.35252634
p112843,0.9672088
p249000,0.94826293
p002203,0.6537469
p124016,0.7072483
p073479,0.9846838
p058584,0.92596185
p257811,0.88097143
p098830,0.9314181
p142111,0.75539
p079182,0.65881103
p119912,0.8424157
p123883,0.93740994
p134215,0.74585277
p206225,0.57851493
p194364,0.9672875
p233731,0.9711831
p054784,0.8532421
p040671,0.7236801
p054011,0.6634699
p095268,0.7119085
p118181,0.9826819
p049291,0.76304483
p070747,0.95374024
p136952,0.9409838
p145344,0.7508894
p126410,0.5839676
p030530,0.6841728
p011389,0.81440645
p213717,0.8041657
p213044,0.97181386
p179778,0.96482575
p077064,0.7891076
p230577,0.9800759
p249062,0.6734725
p057993,0.9494901
p120918,0.40511784
p003799,0.9634943
p045827,0.49900675
p035321,0.8231351
p026240,0.48013476
p238934,0.7846569
p164435,0.55464464
p048930,0.94032663
p177408,0.96421117
p021758,0.9007855
p199581,0.9323504
p105108,0.9170855
p092883,0.8696927
p236267,0.87405664
p161609,0.8885875
p020875,0.4475159
p042401,0.6005716
p239584,0.8372252
p172728,0.5556273
p085052,0.5917119
p232002,0.7723407
p073637,0.9015599
p080680,0.85768807
p148500,0.7359962
p196188,0.40755317
p231769,0.9059475
p031054,0.71123785
p028403,0.90918595
p221612,0.9653144
p222762,0.76799154
p245622,0.96897775
p197538,0.99022794
p214474,0.35649297
p172356,0.9697449
p259295,0.77079177
p259081,0.7778611
p071793,0.77916354
p207319,0.8274216
p140367,0.907925
p093149,0.965717
p006446,0.9439196
p026735,0.8936617
p194608,0.8663116
p049051,0.9497043
p051675,0.950747
p216198,0.9774575
p109105,0.6793138
p165505,0.7389906
p234725,0.88954854
p046023,0.9762573
p146698,0.9128536
p157716,0.7508607
p077744,0.8779264
p049210,0.77559686
p164041,0.9902686
p171525,0.76518816
p192257,0.60752493
p082598,0.920956
p138959,0.9154552
p023458,0.9501132
p018750,0.6308686
p067542,0.9812377
p167037,0.75466716
p028691,0.8402019
p074318,0.9514543
p028479,0.72327137
p082892,0.56102604
p239019,0.88050044
p215321,0.41289157
p183383,0.6039482
p123949,0.91791326
p028144,0.9675953
p253224,0.6419315
p021876,0.73815405
p183232,0.8258575
p227422,0.8586046
p057680,0.8039045
p050340,0.8173384
p012909,0.86257637
p152759,0.9350601
p021537,0.97215086
p106114,0.98645025
p084393,0.9220325
p235155,0.49930373
p041699,0.84875274
p215320,0.9411521
p003629,0.97536534
p003666,0.894757
p167256,0.7181423
p026917,0.31539387
p232461,0.7925917
p104289,0.9096985
p047839,0.9532884
p146361,0.9510048
p165482,0.71336347
p251097,0.92673707
p254734,0.6389462
p077730,0.8859858
p049831,0.9924751
p142820,0.93228656
p069951,0.95025826
p167199,0.9499763
p126529,0.7376722
p032501,0.96915877
p071060,0.93863887
p092533,0.8003784
p224905,0.9762526
p086140,0.63985217
p100978,0.9429878
p191374,0.91762745
p105638,0.92597514
p228789,0.96862835
p252433,0.94616395
p202667,0.93462354
p038414,0.72349924
p190591,0.94734967
p177754,0.95776176
p176950,0.6456764
p086285,0.5939175
p241246,0.86463535
p203462,0.46448457
p116411,0.5311888
p068188,0.58377707
p163928,0.847176
p212287,0.8860354
p090895,0.7692345
p020547,0.7913463
p053327,0.85028875
p066078,0.9526406
p113651,0.9443135
p077105,0.59266114
p078725,0.9457171
p054071,0.619935
p003778,0.43946186
p118206,0.61777157
p091009,0.8090112
p152747,0.652619
p237302,0.9047919
p134483,0.94344306
p075053,0.4089803
p114590,0.93878406
p218049,0.90258145
p129417,0.9641449
p188048,0.93816406
p026639,0.95514643
p174165,0.8124728
p118224,0.95468616
p165818,0.954931
p246129,0.9000838
p042365,0.97417486
p122425,0.58593285
p000109,0.6877783
p039178,0.76777387
p118317,0.83981276
p176151,0.8576428
p060676,0.8828023
p175641,0.8825753
p176039,0.9113152
p225575,0.9503519
p121301,0.84866923
p004488,0.9462671
p142416,0.97335905
p037261,0.68694323
p103731,0.968977
p103574,0.86136305
p228302,0.9555444
p244746,0.9601986
p211839,0.5801573
p215822,0.9760415
p073858,0.9748887
p161090,0.98790073
p052611,0.83924323
p166259,0.70689595
p022540,0.91952384
p249763,0.8545946
p029662,0.92720735
p040636,0.8814913
p100671,0.93376994
p023759,0.8954249
p225567,0.89300436
p176193,0.94716406
p123879,0.6546079
p222940,0.9509432
p105533,0.93059266
p021962,0.9720704
p119510,0.9572909
p174623,0.79937375
p185708,0.9390766
p068417,0.89184844
p130075,0.8909255
p217181,0.8710549
p087027,0.90862393
p227242,0.96927065
p125790,0.8359912
p224436,0.88965005
p086750,0.8285901
p033239,0.97603023
p081701,0.91765004
p231951,0.7675436
p034183,0.9340493
p235938,0.9325669
p006322,0.9538261
p132828,0.9403453
p110931,0.9675127
p054356,0.83470964
p187310,0.96152604
p016618,0.8778246
p089382,0.96505505
p117698,0.9372229
p212779,0.96325344
p185828,0.93737215
p257839,0.68211955
p222962,0.95487607
p029608,0.87793696
p230075,0.92866975
p234340,0.76478195
p258979,0.82358754
p168455,0.85190135
p226309,0.9747088
p106727,0.84996045
p024324,0.9418824
p246995,0.92391646
p063350,0.9780824
p088756,0.93959266
p229216,0.5564572
p255778,0.58016616
p217235,0.8528124
p076479,0.9566844
p216983,0.8511243
p001777,0.56880397
p208442,0.9734708
p178719,0.7533249
p119147,0.9179237
p021003,0.69619095
p202067,0.7117647
p063789,0.74101776
p092800,0.98050034
p188965,0.97353125
p248450,0.6456315
p030253,0.93983454
p076434,0.7493472
p001564,0.970439
p006607,0.9699831
p203648,0.8828943
p212786,0.84200644
p176848,0.8749341
p143903,0.7247925
p253511,0.92633486
p061228,0.7532129
p061430,0.7181905
p171730,0.72814906
p075157,0.83648574
p176764,0.9120491
p115438,0.9744013
p160508,0.90794283
p040689,0.98738575
p131720,0.9220772
p090652,0.83461165
p077044,0.8844843
p136967,0.9757667
p181033,0.9288009
p159617,0.96308213
p123553,0.91955066
p208839,0.7973185
p090378,0.6620542
p154388,0.97876257
p210483,0.8434526
p081470,0.90787154
p074232,0.96326005
p103708,0.83448386
p139822,0.9822188
p107390,0.9103538
p130832,0.9160399
p220803,0.9524767
p147111,0.9061991
p087717,0.9138156
p182150,0.8346869
p117515,0.7442692
p151961,0.95470977
p075651,0.9652403
p034628,0.9520774
p109565,0.69400364
p051458,0.85667115
p061744,0.95510715
p117966,0.90225
p239053,0.88952637
p241834,0.9936606
p245671,0.8222433
p127942,0.97129446
p032273,0.93383294
p032392,0.8686277
p121233,0.9682133
p020017,0.9554839
p005336,0.39941812
p057399,0.9001794
p242939,0.90975046
p042431,0.933858
p144027,0.7225941
p129077,0.9048721
p023901,0.578368
p199643,0.56726944
p200041,0.9346906
p190333,0.8253117
p055318,0.883061
p083902,0.9598945
p235662,0.97338414
p188890,0.9345534
p105860,0.8917182
p205474,0.8247225
p203082,0.9470063
p105382,0.79875255
p041098,0.5033451
p000710,0.5807343
p028484,0.9792954
p126146,0.9271808
p136974,0.98917705
p122406,0.8546371
p008179,0.5871111
p003603,0.9458213
p242901,0.6616994
p187348,0.8166502
p151173,0.798998
p083587,0.9392394
p256069,0.9178346
p241275,0.9784212
p212983,0.69543165
p063473,0.9802157
p003221,0.8410489
p042559,0.93117064
p248181,0.9482025
p110757,0.94514894
p159030,0.8976959
p216438,0.7173682
p165064,0.6949929
p093797,0.7725773
p121223,0.9223216
p227675,0.95086944
p139351,0.98041785
p176111,0.8990982
p063903,0.9348795
p025040,0.78468245
p127075,0.90127265
p222163,0.94557786
p144879,0.8540973
p169029,0.9688672
p195669,0.95724875
p225041,0.8444535
p196993,0.93388647
p071619,0.8575799
p217317,0.93150514
p114664,0.78391474
p124001,0.983809
p135410,0.92990243
p093989,0.91395044
p050510,0.8656633
p223595,0.94575214
p244696,0.9498638
p058790,0.48741823
p092087,0.8114617
p153834,0.9347122
p096062,0.9297276
p009563,0.8430423
p029547,0.7782227
p087988,0.9034814
p165338,0.94415486
p084417,0.9465077
p030027,0.98391426
p033466,0.8252574
p251508,0.99435884
p064000,0.96972895
p048236,0.84591055
p257400,0.90477914
p125385,0.62389576
p219856,0.7276506
p185488,0.97971374
p235581,0.9087656
p196020,0.7187719
p086052,0.9000486
p100907,0.9617182
p204648,0.9599864
p221357,0.5217153
p148025,0.88989204
p107332,0.92857516
p226369,0.70663583
p153986,0.9794263
p064086,0.743135
p140524,0.93871903
p204990,0.96885586
p112239,0.7007828
p016177,0.74835014
p014878,0.50543296
p106984,0.91864514
p060346,0.94209987
p210019,0.9273062
p205235,0.86342394
p027700,0.8926067
p252145,0.95360345
p007844,0.69714814
p074814,0.37002027
p240153,0.9689663
p009713,0.80969065
p198479,0.9587056
p090196,0.89894384
p253830,0.85903174
p150571,0.97151
p071981,0.63442427
p219114,0.9733055
p242894,0.9586312
p028832,0.95431733
p128728,0.9025891
p162104,0.86596125
p224219,0.8877265
p144030,0.9515145
p057707,0.9801573
p046575,0.98260653
p183127,0.8131517
p035339,0.9628817
p252765,0.66171306
p053763,0.83522373
p207518,0.90383184
p148939,0.80286163
p232894,0.97780913
p103232,0.6232905
p006979,0.8502694
p204497,0.7718976
p117504,0.57591283
p136879,0.60882866
p162186,0.9540698
p160148,0.37376654
p053015,0.9491
p178984,0.71452194
p221143,0.8196593
p257224,0.9463759
p126841,0.9583339
p060663,0.956836
p258335,0.6849893
p201197,0.657961
p247072,0.9307214
p191422,0.8927655
p087064,0.98422974
p060888,0.9877671
p203722,0.9178337
p151264,0.93506914
p095243,0.78448164
p091714,0.97496223
p028329,0.7195809
p002398,0.8592174
p151070,0.9752984
p251395,0.8069433
p167596,0.8772871
p001776,0.9208902
p094660,0.86849666
p088026,0.3689838
p222643,0.8298608
p014919,0.41319472
p120824,0.7180178
p161160,0.9883713
p236545,0.7569168
p146796,0.70170736
p169762,0.6074747
p136650,0.92336106
p134979,0.9424381
p010883,0.88936603
p083821,0.745949
p223494,0.8622433
p156165,0.930804
p208560,0.872774
p079161,0.8641644
p205444,0.8432412
p212182,0.9731007
p257085,0.92803496
p210250,0.41742975
p047652,0.9450203
p229990,0.6075034
p147222,0.95662814
p138930,0.9653986
p188316,0.9443092
p244979,0.71003646
p178250,0.9498849
p211016,0.92963344
p030602,0.67028826
p258212,0.8516354
p087264,0.66411436
p126611,0.9731367
p252668,0.7422647
p166951,0.45529315
p102476,0.9150296
p203156,0.98495513
p220944,0.72363347
p181375,0.92226845
p120474,0.9329859
p020233,0.88031685
p188451,0.9294857
p246539,0.7367868
p229550,0.7494608
p104231,0.9663104
p230045,0.8225939
p042063,0.92170686
p126198,0.9871564
p066349,0.62833196
p032938,0.792672
p200545,0.96565443
p092018,0.85870725
p136981,0.9084682
p206132,0.9239267
p102948,0.9593341
p216912,0.9484348
p093030,0.9799825
p258925,0.88369805
p104667,0.85412294
p244179,0.8441123
p033997,0.72121066
p077514,0.95263773
p078674,0.71158814
p162380,0.40885285
p045164,0.89086336
p110976,0.9376346
p198952,0.8143556
p106254,0.9469028
p159435,0.9338481
p122090,0.70511574
p100104,0.9236007
p205875,0.9185866
p242505,0.955258
p120997,0.963251
p055901,0.80502397
p015310,0.84023756
p143893,0.65963805
p197043,0.8113979
p254651,0.82761437
p122952,0.97984916
p055140,0.8575551
p005057,0.79615045
p065858,0.9690571
p031383,0.81968474
p130698,0.8863635
p137434,0.90162665
p096936,0.8366012
p066468,0.9615442
p225671,0.96439314
p043567,0.54288113
p241532,0.8606103
p216409,0.88600624
p040920,0.96277314
p152248,0.89620924
p253745,0.8563567
p126799,0.826578
p104300,0.8276581
p219370,0.82933605
p012068,0.98207307
p208089,0.9505631
p011348,0.8952912
p185912,0.43663096
p001299,0.937212
p079299,0.51179475
p171110,0.94959843
p230092,0.80786926
p179980,0.6285523
p034100,0.88870066
p212649,0.9788876
p165073,0.8824672
p002905,0.9477461
p153806,0.94671416
p044720,0.70602083
p171806,0.63541204
p177066,0.96049565
p218162,0.94548833
p127551,0.8100566
p163561,0.6836649
p149019,0.62253016
p027306,0.921203
p210975,0.7192761
p213277,0.6374111
p256423,0.8828832
p101779,0.8657718
p165368,0.9462899
p200202,0.89181066
p128148,0.79781
p173142,0.92899394
p072560,0.9642231
p019883,0.89859366
p022069,0.81707275
p164439,0.9538018
p061046,0.8176528
p239801,0.5890311
p095312,0.45958427
p182929,0.89005905
p017031,0.6114471
p109368,0.9740006
p246669,0.64824194
p013042,0.9330528
p225618,0.5604535
p030611,0.9494792
p042569,0.9422915
p118375,0.9691273
p001832,0.7662217
p071386,0.72891515
p092959,0.78978735
p065321,0.9810854
p046636,0.97649825
p211909,0.8442111
p027416,0.89580184
p024022,0.9378219
p255041,0.9425611
p003493,0.8502054
p216515,0.9341624
p228809,0.97680116
p023272,0.27613896
p061994,0.90197545
p179728,0.8766218
p054780,0.53409564
p059328,0.86198545
p086215,0.49684018
p126106,0.90871626
p156466,0.9560788
p014686,0.8259634
p142161,0.7023925
p227407,0.96616036
p109371,0.9890171
p017501,0.78438145
p085026,0.9676513
p057093,0.63161224
p046151,0.91645235
p119858,0.8891759
p111591,0.8617808
p247567,0.7991459
p219592,0.9771802
p050712,0.9112657
p149633,0.9430795
p152495,0.56186473
p240970,0.5396026
p104682,0.9833446
p057393,0.7584848
p186477,0.9917606
p076626,0.9084798
p064657,0.97539
p149905,0.83247685
p103251,0.9021976
p046156,0.78352255
p142325,0.984136
p037638,0.91438735
p031063,0.39837784
p047323,0.8635566
p109684,0.9132616
p165423,0.84501165
p107762,0.97855103
p128853,0.9282889
p072632,0.69697684
p107668,0.88475287
p119252,0.92326087
p022485,0.8881278
p141635,0.85428995
p076006,0.8982325
p230502,0.58520216
p223321,0.8686214
p011625,0.91724616
p142992,0.95506877
p223684,0.8535419
p195118,0.5400013
p250040,0.8921902
p216156,0.36850268
p150580,0.8420327
p129636,0.79135555
p054666,0.93259436
p033388,0.9059196
p167856,0.9641435
p036776,0.8320145
p230951,0.8736611
p029266,0.6737579
p040560,0.9807309
p157744,0.4388481
p009125,0.5731358
p144014,0.8343993
p061677,0.9322252
p183214,0.985471
p185485,0.4470714
p180488,0.88236725
p122656,0.9250757
p069917,0.9518958
p036861,0.7509608
p125079,0.9726961
p094746,0.96846235
p117837,0.8680593
p011932,0.8272
p050747,0.51578087
p234354,0.82935935
p227474,0.9468496
p179690,0.9774074
p186840,0.86080974
p048669,0.90459675
p239706,0.86997753
p133913,0.97629184
p114206,0.9160884
p089579,0.9553147
p028416,0.94982666
p084581,0.97967714
p040990,0.44855097
p037074,0.8816072
p226796,0.8726529
p127215,0.94095963
p113754,0.7427426
p078514,0.88976574
p011445,0.95458895
p252557,0.9105079
p058986,0.6588778
p123311,0.8260524
p134529,0.88519734
p060060,0.9499193
p070352,0.87949485
p162937,0.8619935
p024197,0.872781
p021348,0.8552285
p218385,0.8260382
p124630,0.87866753
p076469,0.9654728
p034312,0.7958503
p041477,0.9159473
p078585,0.8916506
p158451,0.94907916
p196850,0.651461
p029566,0.89028955
p038749,0.6494585
p161689,0.882703
p048102,0.7294105
p243439,0.78358
p118680,0.82287717
p210114,0.9321545
p206768,0.8184257
p053363,0.8042847
p183335,0.8884384
p140940,0.9827407
p188633,0.94053316
p232161,0.8273415
p046359,0.8230134
p185555,0.79865104
p052218,0.5784012
p237009,0.84566486
p105611,0.82429695
p181698,0.85425204
p094299,0.9439841
p062794,0.94552106
p186935,0.91091084
p006975,0.9135285
p116219,0.97393835
p166305,0.5907329
p175228,0.9016226
p056141,0.9536792
p236969,0.9113176
p224977,0.98071426
p105728,0.78550154
p232963,0.8441236
p233849,0.80143017
p195378,0.5021875
p254179,0.8822716
p189058,0.85472685
p128692,0.8246564
p133782,0.9388743
p190435,0.91834706
p158140,0.8264382
p049328,0.9119297
p167917,0.9155862
p078717,0.89951116
p091112,0.92188394
p022304,0.8725324
p182010,0.7986642
p014473,0.66230774
p035088,0.86352044
p105698,0.7820007
p169988,0.98024625
p045934,0.81562024
p244924,0.97739446
p199450,0.76540756
