id,project_is_approved
p157093,0.89839077
p241530,0.9923193
p213113,0.97166324
p206439,0.4522447
p203339,0.9075765
p042106,0.2600197
p027933,0.9879298
p253741,0.97826684
p197319,0.94112766
p013040,0.53388315
p044661,0.9000864
p236078,0.44256765
p124419,0.9685033
p142218,0.9829683
p012543,0.9984701
p078082,0.8629806
p114571,0.9650948
p053730,0.9576547
p087993,0.9831533
p247185,0.9611388
p057797,0.39690572
p044795,0.21023363
p116602,0.546028
p131721,0.98408264
p208070,0.8599683
p202378,0.9957611
p119698,0.9821838
p232482,0.73729736
p130025,0.986743
p161562,0.9717714
p123758,0.560592
p076089,0.9862698
p157049,0.9908807
p049601,0.8529865
p197696,0.9783287
p040745,0.76887256
p071581,0.903053
p026985,0.93888754
p094730,0.89038235
p078060,0.90595293
p162517,0.7906555
p244402,0.8621597
p078302,0.99017125
p181555,0.75532037
p101166,0.893469
p016335,0.9886606
p196274,0.9804766
p017115,0.5796584
p243915,0.95511305
p038001,0.9045363
p081878,0.7395502
p221790,0.96836245
p233657,0.49261957
p186688,0.9658925
p159285,0.9521351
p202509,0.28454918
p069563,0.9999212
p209256,0.9592246
p079053,0.97359407
p258249,0.52382237
p140299,0.9715664
p193325,0.93995965
p185407,0.9219766
p165990,0.84487885
p004200,0.97250384
p045901,0.9230073
p072083,0.19625194
p227206,0.5118156
p184443,0.88628745
p001985,0.9588539
p068821,0.91709787
p214727,0.28645003
p108069,0.918215
p214332,0.98961115
p256624,0.86893064
p248229,0.98591286
p166296,0.9608938
p150212,0.94891286
p127275,0.94851655
p137364,0.97985405
p136852,0.53232634
p032022,0.96592104
p250472,0.47898608
p141484,0.7199673
p182985,0.7336495
p191328,0.8670233
p018434,0.8347747
p067646,0.5999498
p164908,0.96125656
p130335,0.9732122
p102296,0.92635494
p223092,0.9729661
p125730,0.9594541
p038715,0.9921137
p133933,0.89819944
p252120,0.6737933
p215994,0.9733393
p208318,0.9644607
p128198,0.94303507
p252379,0.9562916
p109586,0.9327037
p150106,0.84934485
p098235,0.9177665
p101432,0.7135313
p021031,0.9945984
p148748,0.9178597
p190957,0.42282936
p250124,0.9559796
p090552,0.98565304
p236152,0.95876443
p073902,0.8502525
p088336,0.9934505
p126952,0.8641688
p069552,0.4534545
p104136,0.8831191
p045672,0.8334451
p079078,0.47842336
p185135,0.16470048
p163694,0.58889866
p151093,0.9558531
p123279,0.9827361
p098323,0.6595282
p140490,0.9538669
p013820,0.5500514
p186455,0.87725556
p030164,0.90960664
p216578,0.91369647
p048773,0.9919933
p186555,0.99228597
p139325,0.29002655
p253961,0.9035519
p155221,0.96558696
p162763,0.9478157
p070575,0.95417506
p195309,0.98663944
p254515,0.3655187
p005481,0.96648437
p052458,0.84652436
p184944,0.9507027
p031511,0.9845218
p001303,0.9830421
p151568,0.96275836
p092616,0.9531467
p007620,0.7233947
p110483,0.8625057
p146972,0.70907325
p039994,0.6678266
p070718,0.92512804
p024717,0.9701164
p121648,0.96748126
p075449,0.98332745
p224940,0.9116935
p151201,0.9982973
p212328,0.9931629
p253558,0.994766
p256925,0.93690896
p014356,0.6568495
p005634,0.9950572
p126014,0.9872503
p016237,0.9604772
p137346,0.9159294
p034567,0.9485504
p229092,0.80848354
p255776,0.96390325
p129720,0.9350239
p009856,0.9122345
p046485,0.8795952
p199630,0.95612603
p181886,0.9955102
p239085,0.94573957
p066171,0.94975454
p075954,0.98930806
p015160,0.8922003
p051128,0.8869106
p259147,0.97000927
p183781,0.9457332
p130449,0.47502118
p213742,0.9960576
p020741,0.99712867
p084270,0.99904746
p006145,0.98412746
p057617,0.97931975
p148958,0.83928066
p074459,0.99126476
p216551,0.90204585
p036180,0.9715058
p250701,0.4799546
p168422,0.8444515
p244966,0.37775898
p035573,0.8816927
p112123,0.9838488
p088494,0.97657996
p136081,0.98993707
p231448,0.9584492
p011797,0.93090206
p161403,0.9156393
p034763,0.95752746
p143057,0.99432486
p077272,0.78371185
p225096,0.971193
p182236,0.81864935
p073785,0.90438455
p015254,0.9778072
p237005,0.520089
p045333,0.95316154
p164281,0.9469554
p122076,0.98629004
p110404,0.88020474
p149419,0.8508509
p130611,0.96324414
p246847,0.5901569
p247479,0.98954344
p095574,0.539892
p005569,0.8603774
p104021,0.981795
p030568,0.6380669
p033425,0.8413836
p111271,0.7363989
p087570,0.9821968
p121518,0.4247748
p016356,0.99085367
p169524,0.97511643
p238187,0.92647475
p033716,0.8376728
p224198,0.87754464
p251228,0.9128457
p126909,0.9687491
p180401,0.7051714
p134654,0.88580596
p201233,0.40936276
p040025,0.9295258
p245120,0.9102959
p051218,0.96443295
p198588,0.83076745
p137903,0.9943626
p148293,0.9601406
p009772,0.9890036
p127928,0.86742455
p122117,0.941043
p072186,0.8725506
p129587,0.9948067
p143830,0.9372363
p172667,0.2970448
p178157,0.9883002
p170398,0.7463432
p255315,0.78187597
p117942,0.9836287
p153974,0.985414
p141260,0.15882622
p208251,0.9892117
p164722,0.7875564
p182081,0.95275927
p213284,0.9686564
p114940,0.95898664
p121015,0.7863056
p246102,0.9259804
p016640,0.6192385
p030557,0.96059775
p033904,0.96970236
p117681,0.7751665
p184166,0.9698638
p039179,0.9765436
p040296,0.9155461
p241053,0.5961068
p212221,0.85107166
p242524,0.9573731
p230558,0.9983311
p228226,0.9951604
p153641,0.993255
p181658,0.8989379
p048251,0.98110193
p178465,0.9988188
p080006,0.9160336
p203931,0.9917212
p078491,0.9585627
p249194,0.9918527
p179320,0.9806732
p098137,0.9635393
p099407,0.31249893
p249016,0.9352841
p060380,0.9829281
p042037,0.9394526
p198577,0.7825063
p145835,0.94284374
p005504,0.6121011
p114272,0.83975554
p232521,0.86347127
p046750,0.7704911
p252524,0.2041874
p143956,0.973488
p001143,0.98882526
p032766,0.9930218
p054873,0.46984306
p158969,0.99121666
p164061,0.9244393
p252409,0.9933182
p087143,0.9779458
p190180,0.089953035
p062723,0.9004775
p255570,0.4742008
p014564,0.8920355
p066645,0.89916086
p091054,0.94636333
p186134,0.9617024
p098817,0.95915055
p011933,0.9492404
p026840,0.8574575
p129756,0.98924774
p139646,0.974275
p133187,0.82654786
p002295,0.9644921
p092142,0.97214794
p178472,0.46231002
p183007,0.98372227
p077339,0.8976298
p231395,0.93599856
p021274,0.539583
p105376,0.7585277
p003018,0.88324845
p038347,0.8325312
p146947,0.96220744
p119176,0.95400304
p136406,0.8602412
p040961,0.9836624
p088315,0.9420013
p038616,0.9879389
p043449,0.9789554
p148956,0.8825893
p185282,0.9162074
p043414,0.9660659
p159505,0.9192965
p095184,0.9844849
p113102,0.48113626
p252272,0.7876354
p036632,0.9572485
p011804,0.9939116
p035809,0.9466289
p242582,0.94181764
p065004,0.94950265
p200171,0.82172996
p226698,0.9837023
p169277,0.8689175
p190037,0.87638646
p180646,0.73222476
p128575,0.4577665
p249187,0.85083157
p050200,0.6700008
p239650,0.5902145
p067580,0.7480965
p049136,0.91737527
p075694,0.99105763
p229701,0.9111627
p076784,0.9755762
p016224,0.93324304
p015128,0.95976776
p241130,0.67460483
p204829,0.94158626
p177742,0.9294628
p124663,0.97382826
p158551,0.97216606
p030267,0.90640414
p168189,0.29644954
p229803,0.784401
p039769,0.20160317
p110297,0.9470808
p050536,0.99481994
p259865,0.9358636
p054270,0.9996394
p035666,0.96721584
p246121,0.97777313
p013478,0.947471
p029817,0.8636588
p128695,0.941721
p256138,0.97278184
p079216,0.5211634
p116402,0.8902082
p039405,0.9186087
p257797,0.91191095
p007347,0.9747883
p125185,0.30547768
p156696,0.975685
p037535,0.98692364
p110654,0.87773556
p146238,0.7666355
p174232,0.97806454
p165377,0.95849
p117708,0.88304913
p063328,0.9748742
p250453,0.97971857
p115820,0.6637062
p209916,0.5344969
p243375,0.87790483
p124577,0.9288245
p224828,0.99023026
p103276,0.9582706
p155051,0.77870953
p020286,0.9659606
p049021,0.39258707
p121809,0.9664583
p053581,0.9618774
p207158,0.9950206
p188750,0.98826885
p009601,0.93967324
p085849,0.99119216
p079805,0.92793906
p071735,0.969862
p046456,0.9869942
p108721,0.25808674
p171315,0.9640129
p221299,0.9422696
p036561,0.95324355
p224751,0.9996375
p083111,0.97300714
p069134,0.1548612
p204104,0.9772624
p112590,0.826432
p096631,0.9860312
p216663,0.62802345
p186815,0.9916134
p228592,0.95238155
p066604,0.98289204
p148521,0.6097756
p139326,0.2374439
p139310,0.99042577
p190038,0.5247698
p230952,0.9528886
p241921,0.83027625
p199555,0.9456046
p183719,0.59034425
p111837,0.94137776
p095571,0.84722906
p102819,0.9497848
p216722,0.9750592
p101583,0.9181251
p237056,0.5405068
p118683,0.95965916
p176101,0.9464737
p197004,0.96020377
p257694,0.98013777
p009109,0.80555534
p238475,0.98607093
p141702,0.7366217
p012656,0.8898449
p076086,0.88872814
p080185,0.8215207
p003783,0.9513601
p056155,0.994351
p203756,0.9911726
p135513,0.99747795
p182216,0.93793297
p064976,0.98599666
p137458,0.94522053
p053799,0.9650311
p236339,0.92167777
p141971,0.9226327
p024188,0.9325756
p142570,0.8484639
p171816,0.96885496
p209479,0.9764207
p098780,0.96090263
p250234,0.9894678
p166403,0.9985721
p187596,0.8026741
p236541,0.9827167
p002858,0.9707483
p168437,0.13184215
p086879,0.9678487
p036230,0.9425164
p224611,0.9644681
p149793,0.9296306
p194571,0.8451582
p149460,0.9318048
p068442,0.7295597
p125261,0.7904534
p055145,0.96607447
p002672,0.9410128
p042935,0.9574842
p196793,0.981012
p194477,0.9959402
p023581,0.89703333
p242157,0.1784416
p030213,0.98624957
p173606,0.9231465
p171369,0.5311432
p232711,0.9778115
p020279,0.9203198
p171852,0.8621208
p239239,0.9940164
p158791,0.90273994
p008211,0.9566626
p219342,0.9711547
p155511,0.96206385
p102301,0.9941618
p057870,0.9082756
p159737,0.86182296
p067452,0.9726744
p047922,0.8862125
p213920,0.26309592
p089385,0.93450224
p027277,0.9857438
p040074,0.67002606
p070261,0.4407143
p206930,0.95380986
p199529,0.92632586
p041979,0.976661
p014195,0.99761605
p037507,0.973112
p243698,0.2812765
p078957,0.53624076
p186056,0.96285164
p256756,0.98462576
p230210,0.76758826
p178170,0.99807405
p180428,0.99797827
p107741,0.99243355
p061479,0.9729392
p044070,0.68819827
p242242,0.71717817
p199224,0.9964167
p226809,0.9637003
p000897,0.98782605
p009394,0.90986997
p249565,0.9751966
p056517,0.9996075
p045296,0.9754495
p244368,0.957758
p245513,0.92889136
p206016,0.8347447
p013857,0.7464941
p088722,0.6694127
p052839,0.89256954
p178838,0.70733666
p019077,0.96033555
p230396,0.99469584
p074429,0.94624954
p093721,0.8415309
p192101,0.9066577
p102881,0.89156914
p142737,0.9851226
p002083,0.99793833
p187944,0.9234812
p127782,0.9910452
p184824,0.7866674
p152946,0.96191853
p176137,0.98036605
p074211,0.89348775
p070736,0.9621945
p113935,0.97428507
p067377,0.98364544
p219401,0.96293354
p028890,0.8970548
p123503,0.5459176
p051049,0.93826544
p189817,0.9921091
p202679,0.97508425
p003355,0.8948281
p069651,0.98794425
p193142,0.8540359
p107880,0.686663
p073897,0.986673
p159280,0.99913424
p104262,0.40368065
p192734,0.9959001
p108822,0.9944877
p065690,0.9969669
p169543,0.95955694
p027742,0.70662695
p210186,0.1707502
p070685,0.3523938
p163831,0.9669584
p172910,0.95877653
p249728,0.6519258
p166393,0.9670195
p002401,0.99191874
p151553,0.9188185
p101003,0.9743944
p096166,0.72426987
p239816,0.9079485
p084012,0.9957255
p130843,0.86803097
p063625,0.9625001
p056652,0.9667801
p162033,0.9667932
p195551,0.9489461
p014614,0.9806958
p213168,0.09190571
p001836,0.8526509
p160139,0.1900194
p114196,0.9917686
p164127,0.9816461
p158211,0.91740257
p219883,0.55653554
p140310,0.9882405
p007409,0.9869615
p116519,0.9888138
p060604,0.803393
p115363,0.91531825
p023185,0.9880257
p148263,0.9888918
p224254,0.9965418
p245175,0.9999759
p098968,0.45039427
p102668,0.9913959
p082588,0.9868001
p119144,0.886265
p053911,0.992829
p241569,0.9318499
p165261,0.83127165
p046313,0.97281736
p020252,0.8522699
p156509,0.8775511
p251704,0.9692123
p250955,0.4676866
p133967,0.98832184
p232155,0.90942955
p230243,0.664468
p187135,0.99923897
p251307,0.9490427
p251959,0.9883322
p092374,0.9954869
p004606,0.99185187
p084800,0.9475317
p145587,0.8184994
p055814,0.35074496
p095262,0.80411685
p034190,0.6189189
p186675,0.9113439
p195744,0.21157497
p258098,0.97516054
p213597,0.9954769
p018654,0.909609
p169186,0.51198274
p144682,0.39062878
p093032,0.73270565
p144674,0.4166372
p235182,0.98333967
p130038,0.56497395
p059477,0.9954269
p153836,0.94082665
p214475,0.83878446
p138389,0.9734301
p189589,0.15333743
p017433,0.9406791
p196662,0.9200743
p000024,0.99368346
p147520,0.9226607
p069740,0.99594766
p146951,0.9058166
p145057,0.93604785
p051195,0.9750728
p111568,0.98046976
p010967,0.9836047
p066070,0.9266176
p217056,0.9183689
p158330,0.6785752
p211283,0.92212766
p223646,0.9289825
p234973,0.9781749
p105512,0.9992557
p159543,0.8846633
p212495,0.9194941
p104659,0.90602094
p028401,0.5843936
p033085,0.9658689
p160563,0.63730216
p242935,0.9953707
p260045,0.89489895
p066997,0.99026346
p178876,0.9831669
p232166,0.95928043
p086728,0.7448838
p229826,0.95211995
p122165,0.84741974
p000718,0.97145927
p083928,0.82544404
p189983,0.97317344
p069876,0.8916296
p078998,0.94940376
p068329,0.96971434
p238483,0.9807767
p192528,0.21672796
p101878,0.9925696
p037243,0.86844695
p219117,0.85459065
p133235,0.8910189
p258501,0.27603418
p104816,0.27613252
p103020,0.98289204
p055447,0.98369724
p247644,0.99523646
p033749,0.97707295
p099203,0.98671234
p043406,0.5411534
p146731,0.94468963
p031650,0.988701
p086895,0.8728372
p174842,0.9993205
p158302,0.93720216
p140461,0.9943468
p233936,0.9934896
p233264,0.87149054
p134562,0.98485285
p061881,0.8177633
p143790,0.72736484
p031601,0.9765047
p241589,0.3098021
p209606,0.839891
p147638,0.86266303
p008546,0.9552659
p202397,0.9943752
p076922,0.9736091
p001182,0.1223992
p136132,0.93465376
p079955,0.9659158
p001371,0.965045
p212492,0.9711701
p152482,0.99697447
p247787,0.9869927
p006911,0.98412794
p239430,0.8986904
p159359,0.9870898
p141862,0.9927409
p200525,0.8623065
p091007,0.98204184
p108606,0.8802656
p179515,0.9801712
p003021,0.8775807
p065560,0.41110528
p116249,0.86821496
p202337,0.8954136
p192593,0.9860175
p233724,0.97166944
p011966,0.98780966
p221578,0.961344
p095819,0.9390376
p166160,0.16515376
p118043,0.21991287
p108552,0.8259362
p166070,0.98032266
p258607,0.9235136
p259935,0.9475423
p231222,0.6826165
p167173,0.9243702
p084387,0.9837817
p092242,0.97673595
p186405,0.9650122
p246355,0.84286857
p135784,0.97036123
p211429,0.9608486
p252410,0.9781513
p097136,0.9929844
p073929,0.8023611
p094748,0.9921783
p157929,0.80148995
p182804,0.8440881
p046619,0.83001065
p162974,0.9448113
p149099,0.69864494
p046914,0.9732294
p238442,0.95578855
p101998,0.9929778
p251167,0.99073225
p104707,0.8110571
p067120,0.6183803
p160721,0.97852385
p111009,0.9403698
p158046,0.89893645
p125175,0.9914034
p203263,0.88979036
p128959,0.4644935
p145509,0.9613926
p155853,0.9299837
p251137,0.9199549
p020331,0.23958106
p057790,0.94210327
p250154,0.9815953
p007756,0.9775095
p005755,0.60834724
p168386,0.97170985
p105004,0.91459614
p165356,0.9391253
p066308,0.91927975
p092333,0.8740825
p100760,0.94403
p255916,0.991919
p245024,0.95589507
p006005,0.9627365
p149665,0.99872166
p056709,0.5805508
p029365,0.6808779
p242159,0.9935361
p211505,0.72330433
p224348,0.83126295
p081435,0.95315075
p068981,0.97776854
p075787,0.9601784
p235547,0.95779586
p056343,0.8764849
p176269,0.18152961
p001804,0.9774303
p139287,0.8090464
p058143,0.66106665
p250434,0.98261994
p189844,0.8016325
p070878,0.92977244
p192481,0.98280543
p150178,0.94540983
p039260,0.17351103
p250348,0.9590146
p077653,0.9779733
p008542,0.9484448
p050068,0.9976935
p198794,0.9829336
p038531,0.92728996
p255129,0.3728729
p116598,0.5588086
p204114,0.94955313
p156072,0.18185787
p089150,0.9690148
p149078,0.9866117
p205549,0.9152242
p220291,0.45268187
p019904,0.9788057
p131063,0.9684324
p127419,0.68897146
p195072,0.8564773
p240062,0.9840284
p097200,0.9617032
p104725,0.90077215
p065636,0.9791267
p195624,0.9756808
p137028,0.99256057
p054405,0.9020146
p114471,0.88777554
p104818,0.96522564
p080390,0.9961892
p079461,0.9088051
p141894,0.88562936
p169288,0.96546435
p224154,0.5575591
p099748,0.7967977
p151040,0.7982728
p058095,0.9890349
p213338,0.976065
p066233,0.99461514
p021322,0.99677473
p101295,0.9539758
p144647,0.2952413
p194536,0.9949227
p024054,0.9943514
p103514,0.91812027
p015395,0.9990074
p108526,0.9102238
p010296,0.8614668
p206888,0.62046856
p022036,0.7890091
p004402,0.9888847
p021298,0.9909204
p014847,0.86220145
p214979,0.92921364
p096481,0.9694558
p063570,0.98762494
p212387,0.7166685
p018487,0.4891983
p119272,0.9867138
p115562,0.4659998
p231374,0.94518375
p224549,0.93691516
p192256,0.6522341
p179148,0.899665
p078624,0.96527237
p218728,0.9002789
p132141,0.026694246
p141208,0.86002237
p110911,0.98462754
p180899,0.123965755
p237264,0.98260397
p259680,0.92776173
p138096,0.61139214
p127095,0.96441144
p083715,0.75943094
p032973,0.41463646
p128060,0.96100897
p044427,0.96991146
p258904,0.86905676
p179066,0.99477285
p194580,0.9768397
p112090,0.9957696
p148567,0.9837107
p067084,0.94952285
p029869,0.8700189
p251987,0.9820462
p165772,0.82436466
p021585,0.97019213
p231858,0.9430672
p198621,0.9804961
p098511,0.86209714
p248077,0.34281933
p110106,0.8450546
p041524,0.8527295
p102684,0.92567873
p147240,0.9774045
p005545,0.95367825
p018589,0.91770184
p194450,0.86527914
p206879,0.98677987
p204972,0.8710617
p007118,0.978272
p102555,0.90271294
p145869,0.9795249
p126438,0.9813984
p254148,0.90053165
p208869,0.9873828
p047248,0.9847282
p082978,0.43682417
p037087,0.49509847
p087794,0.75839055
p135022,0.9007388
p255290,0.9706659
p198473,0.98858196
p150080,0.9058437
p199213,0.7495196
p124924,0.8880029
p097309,0.9809153
p145728,0.1351468
p249399,0.77844626
p042469,0.95451945
p244358,0.9851998
p172440,0.91299814
p257122,0.9891579
p062093,0.98041797
p086678,0.98662007
p192892,0.9921808
p053559,0.34525856
p049588,0.93093276
p240319,0.9807946
p172989,0.95038885
p004561,0.80425864
p038090,0.981124
p104597,0.7401855
p002307,0.9760681
p000830,0.7371226
p087433,0.43590114
p092500,0.9617024
p110205,0.993985
p238776,0.9444259
p032150,0.8877199
p233320,0.90579265
p098823,0.95016277
p103543,0.92315036
p018682,0.983658
p257179,0.5515862
p072947,0.99362093
p130991,0.97525
p140300,0.8691108
p126126,0.8088953
p059889,0.7917843
p082202,0.9232565
p018659,0.6336341
p022518,0.9894582
p086730,0.9504782
p019264,0.955832
p101920,0.99220556
p109546,0.93090826
p078332,0.86427873
p124874,0.48710406
p104010,0.54340506
p151291,0.9444435
p145030,0.9756361
p063853,0.91403246
p205715,0.96989673
p177251,0.99504244
p159686,0.9019837
p205651,0.0845622
p207182,0.7233762
p000091,0.9404813
p216771,0.92617
p080259,0.46394044
p007333,0.84088844
p019512,0.3562349
p247081,0.9935841
p138265,0.70557475
p201885,0.9831245
p222177,0.788447
p088707,0.99302614
p089472,0.44237167
p219545,0.99529773
p003417,0.31557533
p151038,0.8975604
p241115,0.6135563
p218143,0.927712
p166882,0.9268432
p060385,0.9436152
p129865,0.9436819
p065468,0.8763459
p142486,0.6940239
p169687,0.8314082
p124619,0.9092656
p040800,0.90150434
p151709,0.99801683
p005090,0.96478015
p231654,0.989456
p092412,0.7957229
p046873,0.760154
p160591,0.9127698
p220013,0.7870621
p249036,0.99748
p061169,0.9947077
p021671,0.96655285
p054200,0.9375451
p015659,0.83820367
p108409,0.9045523
p201489,0.9935954
p046940,0.6615687
p151379,0.9989631
p250252,0.9463844
p131191,0.97869223
p257837,0.89883494
p175032,0.9981534
p029642,0.90000767
p193600,0.7095382
p084125,0.83733433
p248699,0.6053724
p041173,0.8829706
p221778,0.9040436
p141123,0.95821
p111091,0.42179194
p232061,0.9268788
p027681,0.95746636
p034065,0.93337935
p238207,0.92211264
p062370,0.8067612
p206473,0.96439695
p188925,0.2195493
p110137,0.999711
p014256,0.9850093
p236231,0.9077395
p219492,0.9718195
p152622,0.9640601
p023682,0.9518411
p008774,0.9864564
p122416,0.57510614
p136320,0.81835485
p116062,0.9745496
p241256,0.94581413
p020393,0.6559655
p103451,0.8250103
p009466,0.9837759
p017672,0.96197414
p160595,0.99023
p203191,0.97969955
p218510,0.9563208
p259483,0.9856694
p196824,0.43802628
p176965,0.71135324
p112849,0.13224085
p097295,0.9512456
p145439,0.7076731
p177083,0.8672622
p177012,0.9638121
p066132,0.9984529
p012627,0.98549205
p252366,0.9549508
p081532,0.94878256
p230495,0.9937277
p158828,0.99348867
p034366,0.90623343
p021747,0.94125324
p195687,0.8283093
p052468,0.9529453
p087464,0.9930884
p166622,0.91929656
p193300,0.9495436
p251858,0.7573295
p014961,0.9712266
p006789,0.96976984
p224710,0.97137547
p239566,0.63195324
p007171,0.97390807
p259566,0.15631732
p204769,0.9168714
p075345,0.90281177
p256135,0.7164818
p083020,0.8814739
p079205,0.6430992
p054132,0.7665728
p221741,0.92020416
p134998,0.9895327
p032794,0.98415554
p222345,0.98402923
p072096,0.9605786
p237048,0.97836626
p190057,0.9822297
p146619,0.2418826
p005410,0.59810483
p160420,0.97249717
p074972,0.9976572
p128840,0.95856255
p162210,0.91178894
p064532,0.9680996
p083153,0.97337735
p213133,0.99480283
p167370,0.8998776
p110611,0.8443676
p162499,0.91292745
p251725,0.98272806
p017205,0.7988553
p069377,0.91466624
p060903,0.96680254
p135042,0.94131017
p123116,0.9529123
p157489,0.8704573
p044450,0.93824255
p006750,0.99662447
p160871,0.32205442
p144977,0.97866803
p247877,0.70706177
p244468,0.42325544
p035658,0.42416722
p150751,0.4027641
p223251,0.96066946
p085243,0.44106424
p201345,0.9669891
p018908,0.797537
p042103,0.9965527
p052436,0.9896366
p167869,0.87905276
p257114,0.5578933
p116905,0.9367319
p110874,0.95458126
p068018,0.47181997
p080820,0.9371789
p066891,0.92796177
p030823,0.9833772
p241235,0.7285571
p067783,0.9670396
p258360,0.6743228
p170755,0.88011265
p075800,0.9040321
p213575,0.82069856
p210912,0.9563776
p166262,0.11151448
p224450,0.35191715
p235161,0.9174512
p001943,0.87292594
p228238,0.9846274
p157072,0.96491855
p162353,0.9825806
p133060,0.97052974
p150633,0.9717739
p131813,0.98162603
p204646,0.96391886
p042355,0.50095093
p009960,0.93722093
p029135,0.9006523
p140088,0.2817827
p044655,0.97146755
p183028,0.9783171
p005570,0.70224637
p130747,0.84221303
p238422,0.42222375
p234998,0.9338175
p064176,0.9487419
p233442,0.98080206
p211626,0.66378236
p036432,0.95951504
p167232,0.99803704
p239047,0.92062336
p257312,0.979253
p209410,0.9187171
p045007,0.9923799
p089592,0.9460381
p146419,0.9666622
p153958,0.8924354
p091804,0.9695014
p207183,0.50335443
p102002,0.62036765
p028625,0.92926353
p113288,0.97360736
p108305,0.8984898
p202864,0.985
p137386,0.95664513
p243668,0.92161316
p159849,0.9997336
p232214,0.9617875
p104966,0.9393522
p061818,0.97159845
p140192,0.13572042
p062517,0.65280384
p004360,0.940567
p068338,0.9104208
p077819,0.8389438
p090924,0.9143701
p016352,0.9828813
p158025,0.9898289
p128622,0.9834907
p026267,0.8236233
p023623,0.2488446
p183772,0.93471956
p062749,0.96712273
p219113,0.78490794
p157759,0.9323377
p048554,0.94010586
p101460,0.8252397
p189745,0.96437454
p257069,0.9620953
p020702,0.8608379
p064627,0.8269068
p081911,0.97843575
p201475,0.9966846
p036071,0.4319018
p160015,0.96834755
p065149,0.9896353
p193417,0.8815353
p256197,0.98932743
p154693,0.8993729
p069096,0.9911606
p246131,0.91501844
p247908,0.9753636
p148071,0.9002558
p193575,0.8063838
p051015,0.9249935
p001201,0.7861438
p249353,0.7347
p177069,0.9923707
p108009,0.98622024
p186660,0.8788753
p064291,0.81723017
p151456,0.88513505
p179969,0.8926857
p199603,0.76556396
p256359,0.72173977
p120063,0.9485881
p095462,0.82663506
p229672,0.8726579
p130643,0.9820185
p026419,0.97497195
p010892,0.7145068
p233389,0.9314213
p052322,0.97654015
p037473,0.32663402
p161341,0.9844582
p196394,0.9841505
p170419,0.9442381
p246780,0.95426905
p137184,0.99186885
p005819,0.9641225
p030269,0.99258476
p090646,0.9479105
p251095,0.97768456
p246549,0.88180745
p193181,0.9924816
p113653,0.9608989
p074910,0.9521944
p166125,0.9383878
p006968,0.8610278
p143092,0.2234718
p258487,0.9967527
p144678,0.9640273
p051373,0.9897439
p010135,0.9716708
p127646,0.81776166
p200789,0.96864355
p159003,0.7747149
p254499,0.9759813
p183989,0.98280126
p064280,0.9720461
p196508,0.99112684
p137636,0.8943612
p157260,0.78890306
p192043,0.9832345
p223172,0.9558935
p131222,0.99883443
p258615,0.7693805
p136785,0.8483626
p209568,0.34292465
p250251,0.9809777
p175447,0.78938305
p021950,0.9281417
p145830,0.98379093
p260015,0.8772101
p031403,0.9945791
p167402,0.99635243
p036330,0.88488615
p164729,0.9286089
p258616,0.9454274
p025644,0.6767923
p032120,0.5482326
p179047,0.50702953
p092458,0.9100972
p042427,0.82840127
p160730,0.8607047
p054903,0.9787411
p137495,0.8818246
p187525,0.61941797
p208201,0.9514147
p137802,0.5014482
p231685,0.9072113
p253455,0.9826788
p060214,0.9800781
p006432,0.95245636
p058853,0.6798811
p068572,0.41100463
p133167,0.9052101
p102088,0.97814775
p017082,0.98374844
p248371,0.19604062
p118510,0.6365106
p015409,0.56180346
p030148,0.8648193
p011493,0.32303312
p123276,0.9219795
p033545,0.98789746
p059229,0.89460135
p073505,0.96771795
p203498,0.99507767
p045772,0.9210591
p114302,0.48630625
p104801,0.97484314
p173314,0.8463031
p019293,0.97963285
p194231,0.8688157
p131266,0.99149936
p138845,0.94694406
p062872,0.6863583
p132930,0.94263303
p258630,0.8981378
p167663,0.67982554
p223376,0.9835935
p141964,0.9486993
p062675,0.97524136
p095042,0.98248184
p175208,0.85035574
p001116,0.9467098
p074034,0.6951421
p001899,0.73091453
p165358,0.53996074
p123434,0.29859146
p259985,0.9534067
p103032,0.95996135
p224684,0.6751568
p175736,0.96249634
p049227,0.9855963
p145351,0.94693965
p024747,0.963482
p203673,0.943983
p194797,0.9295422
p207749,0.9507852
p225048,0.9366618
p234822,0.97046226
p123053,0.9545513
p227693,0.76159966
p023654,0.9976483
p039218,0.6315682
p024134,0.95162946
p113503,0.92380565
p128037,0.9631354
p182456,0.34073168
p042795,0.99452233
p041052,0.3666167
p134241,0.93616366
p054551,0.4944735
p240166,0.99380785
p217947,0.96238583
p116589,0.53498256
p184580,0.8333267
p211316,0.97367984
p091371,0.9994338
p208709,0.73577785
p090147,0.8259228
p219133,0.3391777
p025516,0.22885576
p021906,0.93936676
p099865,0.36614552
p218412,0.96399164
p175171,0.97085357
p017847,0.9589405
p041986,0.25936303
p242929,0.65468717
p026502,0.6021149
p161894,0.7001868
p062613,0.9996506
p001412,0.8595461
p253984,0.41476667
p057815,0.96231174
p040463,0.86449593
p103368,0.42072877
p219046,0.2569416
p188672,0.5696109
p045834,0.9915427
p108156,0.2996104
p072930,0.2699163
p064161,0.9978988
p143188,0.9459617
p182956,0.9415254
p099889,0.7352481
p184621,0.97673255
p128485,0.23660703
p128615,0.96561164
p014958,0.9372586
p246101,0.8572786
p161345,0.90419114
p204287,0.68051577
p187728,0.98844284
p237498,0.8722813
